2022-11-23_12-14-11;341;247.78588058663067;48.28647708124175;165.39940350538893;0.949
2022-11-23_12-14-11;339;248.76610001259746;41.50380243926322;173.36229757333425;0.953
2022-11-23_12-14-11;339;248.76610001259746;41.50380243926322;173.36229757333425;0.953
2022-11-23_12-14-11;339;248.76610001259746;41.50380243926322;173.36229757333425;0.953
2022-11-23_12-14-11;337;249.1404243605712;47.61622679128505;167.82419756928613;0.956
2022-11-23_12-14-11;337;249.1404243605712;47.61622679128505;167.82419756928613;0.956
2022-11-23_12-14-11;335;248.03664158275367;44.271951242664294;170.26469034008937;0.946
2022-11-23_12-14-11;333;246.91632062736434;43.01689853291195;170.5994220944524;0.941
2022-11-23_12-14-11;331;245.039705381044;54.01924727363969;157.9204581074043;0.945
2022-11-23_12-14-11;331;245.039705381044;54.01924727363969;157.9204581074043;0.945
2022-11-23_12-14-11;329;248.10349705882044;44.606500926077764;170.59699613274267;0.949
2022-11-23_12-14-11;329;248.10349705882044;44.606500926077764;170.59699613274267;0.949
2022-11-23_12-14-11;327;246.59212222068726;44.28155710202699;169.61056511866025;0.95
2022-11-23_12-14-11;325;246.6159239436406;42.65446020330613;171.46146374033447;0.949
2022-11-23_12-14-11;325;246.6159239436406;42.65446020330613;171.46146374033447;0.949
2022-11-23_12-14-11;325;246.6159239436406;42.65446020330613;171.46146374033447;0.949
2022-11-23_12-14-11;323;247.05225339035948;42.47216068388824;172.28009270647124;0.943
2022-11-23_12-14-11;323;247.05225339035948;42.47216068388824;172.28009270647124;0.943
2022-11-23_12-14-11;323;247.05225339035948;42.47216068388824;172.28009270647124;0.943
2022-11-23_12-14-11;323;247.05225339035948;42.47216068388824;172.28009270647124;0.943
2022-11-23_12-14-11;323;247.05225339035948;42.47216068388824;172.28009270647124;0.943
2022-11-23_12-14-11;323;247.05225339035948;42.47216068388824;172.28009270647124;0.943
2022-11-23_12-14-11;323;247.05225339035948;42.47216068388824;172.28009270647124;0.943
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
2022-11-23_12-14-11;321;248.27673493715236;41.3735848444457;174.80315009270666;0.952
